      4013,NDG8239_729    ,       254,     62570,     65100,           205,       62563,        65102,          0,   411.739,     267.2,     642.9,     511.2,     20000,       815,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   411.497,   267.278,   642.585,   511.567,     20000,       904,     64280,     63110,     20000,n/a ,ZDC ,              0,            62570
      4014,NDG8270_70A    ,       280,     49190,     51980,           225,       49187,        51986,          0,     415.3,   262.108,    634.65,   522.353,     23000,      1300,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   414.881,   262.431,   634.508,   522.833,     23000,      1306,     50660,     49740,     23000,n/a ,ZDC ,          50870,            49200
      4015,NDG8271_177    ,       226,     41120,     43370,           183,       41112,        43377,          0,   415.458,     262.1,   642.459,   523.531,     19000,       100,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   415.262,    262.35,   642.219,   523.771,     19000,       103,     41830,     41600,     19000,n/a ,ZDC ,          42300,            41170
      4016,NDG8272_661    ,       248,     48780,     51250,           200,       48776,        51251,          0,   415.402,     267.3,   638.877,     509.5,     22000,       708,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   414.763,   267.309,   638.701,   509.783,     22000,       815,     50390,     49320,     22000,n/a ,ZDC ,              0,            48780
      4017,NDG8273_368    ,       227,     36280,     38540,           186,       36276,        38544,          0,   417.083,   267.223,   637.555,   514.024,     22000,       666,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   416.833,    267.25,   637.408,   514.437,     22000,       774,     37930,     36850,     22000,n/a ,ZDC ,              0,            36280
      4018,NDG8274_629    ,       265,     49580,     52220,           214,       49572,        52222,          0,   415.583,   262.108,   634.367,   522.267,     22000,      1200,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   415.066,   262.391,   634.205,   522.555,     22000,      1234,     50820,     50070,     22000,n/a ,ZDC ,          51020,            49690
      4019,NDG8275_397    ,       235,     56170,     58510,           190,       56166,        58518,          0,   412.092,     267.3,     645.3,    511.03,     22000,       766,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   411.555,   267.335,   645.081,    511.35,     22000,       881,     57760,     56750,     22000,n/a ,ZDC ,              0,            56170
      4020,NDG8276_581    ,       276,     41230,     43980,           223,       41224,        43986,          0,    418.05,     267.3,   642.436,     507.6,     22000,       750,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   417.913,   267.313,    642.08,   507.872,     22000,       829,        -1,     41980,     22000,n/a ,ZDC ,              0,            41230
      4021,NDG8277_111    ,       230,     37330,     39620,           186,       37326,        39620,          0,   415.991,     262.1,     643.7,   527.465,     21000,      1000,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,    415.75,   262.288,   643.388,   528.065,     21000,      1000,     38310,     37760,     21000,n/a ,ZDC ,          38500,            37350
      4022,NDG8279_174    ,       265,     43870,     46510,           213,       43862,        46512,          0,   417.085,     267.4,       637,   510.441,     20000,       715,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   416.747,   267.412,   636.844,    510.69,     20000,       804,     45640,     44510,     20000,n/a ,ZDC ,              0,            43870
      4023,NDG8280_929    ,       164,     84760,     86390,           132,       84754,        86398,          0,   423.785,     262.2,   579.346,   522.479,     17000,      1938,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   423.123,   262.468,   578.799,   522.761,     17000,      2111,     86180,     85170,     17000,n/a ,ZDC ,          85850,            85030
      4024,NDG8281_84T    ,       252,     77800,     80310,           203,       77796,        80310,          0,   421.792,     262.4,     636.2,   522.857,     21000,      1000,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   421.417,   262.708,    636.02,   523.235,     21000,      1067,     78910,     78240,     21000,n/a ,ZDC ,          79110,            77840
      4025,NDG8282_122    ,       269,     83710,     86390,           217,       83708,        86397,          0,     419.8,   287.825,   641.493,   512.075,      8000,      4000,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   419.611,    288.63,   640.898,   512.238,      7999,      4000,     86040,     84250,      8000,n/a ,n/a ,              0,                0
      4026,NDG8283_84A    ,       334,     74590,     77920,           269,       74584,        77921,          0,       418,   267.425,   643.109,   506.215,      7900,       807,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   417.799,   267.479,   642.776,   506.393,      7900,       887,     77030,     75150,      8000,n/a ,n/a ,              0,                0
      4027,NDG8284_782    ,       192,     84480,     86390,           155,       84480,        86397,          0,    393.95,       262,   611.133,     522.8,     21000,      2100,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   393.453,   262.322,   610.782,    523.02,     21000,      2525,     85700,     84920,     21000,n/a ,ZDC ,          85990,            84550
